order_id,user_id,restaurant_id,item_id,item_name,quantity,unit_price,order_date,order_hour,slot,is_weekend,order_total
ORD0001819,U0079,R004,I00035,Paneer Tikka,1,230.0,2024-12-30,23,Late-Night,False,830.0
ORD0001819,U0079,R004,I00034,Sev Puri,1,330.0,2024-12-30,23,Late-Night,False,1160.0
ORD0001819,U0079,R004,I00031,Sugarcane Juice,1,350.0,2024-12-30,23,Late-Night,False,1510.0
ORD0001819,U0079,R004,I00040,Kulfi,1,250.0,2024-12-30,23,Late-Night,False,1760.0
ORD0001820,U0079,R025,I00243,Kiwi Smoothie,1,430.0,2025-10-15,12,Lunch,True,430.0
ORD0001820,U0079,R025,I00236,Matcha Latte,1,470.0,2025-10-15,12,Lunch,True,900.0
ORD0001820,U0079,R025,I00235,Orange Juice,1,320.0,2025-10-15,12,Lunch,True,1220.0
ORD0001820,U0079,R025,I00240,Gajar Halwa,1,180.0,2025-10-15,12,Lunch,True,1400.0
ORD0001821,U0079,R064,I00626,Choco Lava Cake,1,100.0,2026-02-02,8,Breakfast,False,100.0
ORD0001821,U0079,R064,I00629,Chole Kulche,1,250.0,2026-02-02,8,Breakfast,False,350.0
ORD0001821,U0079,R064,I00627,Ranch Sauce,1,100.0,2026-02-02,8,Breakfast,False,450.0
ORD0001821,U0079,R064,I00624,Crème Brûlée,1,540.0,2026-02-02,8,Breakfast,False,990.0
ORD0001822,U0079,R033,I00320,Prawn Biryani,1,240.0,2025-02-04,20,Dinner,False,240.0
ORD0001822,U0079,R033,I00319,Mixed Fruit Juice,1,240.0,2025-02-04,20,Dinner,False,480.0
ORD0001822,U0079,R033,I00318,Watermelon Juice,2,440.0,2025-02-04,20,Dinner,False,1360.0
ORD0001823,U0079,R033,I00320,Prawn Biryani,1,240.0,2025-06-18,20,Dinner,True,240.0
ORD0001823,U0079,R033,I00319,Mixed Fruit Juice,1,240.0,2025-06-18,20,Dinner,True,480.0
ORD0001824,U0079,R030,I00290,Veg Manchurian,1,220.0,2025-04-23,20,Dinner,False,220.0
ORD0001824,U0079,R030,I00292,Chilli Chicken,1,560.0,2025-04-23,20,Dinner,False,780.0
ORD0001824,U0079,R030,I00291,Dragon Chicken,2,190.0,2025-04-23,20,Dinner,False,1160.0
ORD0001824,U0079,R030,I00289,Rabri,1,180.0,2025-04-23,20,Dinner,False,1340.0
ORD0001825,U0079,R005,I00047,Sugarcane Juice,1,260.0,2025-04-28,13,Lunch,False,260.0
ORD0001825,U0079,R005,I00045,Matcha Latte,1,330.0,2025-04-28,13,Lunch,False,590.0
ORD0001826,U0079,R056,I00544,Chilli Chicken,2,450.0,2024-12-10,13,Lunch,True,900.0
ORD0001826,U0079,R056,I00542,ABC Juice,1,190.0,2024-12-10,13,Lunch,True,1090.0
ORD0001826,U0079,R056,I00546,Garlic Bread,1,70.0,2024-12-10,13,Lunch,True,1160.0
ORD0001827,U0079,R056,I00547,Choco Lava Cake,2,80.0,2025-02-02,17,Tea-Time,True,160.0
ORD0001827,U0079,R056,I00551,Nimbu Pani,2,40.0,2025-02-02,17,Tea-Time,True,240.0
ORD0001827,U0079,R056,I00545,Mixed Fruit Juice,1,550.0,2025-02-02,17,Tea-Time,True,790.0
ORD0001828,U0079,R003,I00026,Sweet Lassi,1,100.0,2025-03-11,15,Lunch,True,100.0
ORD0001828,U0079,R003,I00022,Egg Biryani,1,340.0,2025-03-11,15,Lunch,True,440.0
ORD0001828,U0079,R003,I00021,Cold Coffee,1,70.0,2025-03-11,15,Lunch,True,510.0
ORD0001829,U0079,R062,I00608,Tiramisu,1,370.0,2026-02-21,1,Late-Night,True,370.0
ORD0001829,U0079,R062,I00605,Panna Cotta,1,430.0,2026-02-21,1,Late-Night,True,800.0
ORD0001829,U0079,R062,I00606,Chocolate Fondue,2,330.0,2026-02-21,1,Late-Night,True,1460.0
ORD0001829,U0079,R062,I00610,Pav Bhaji,2,250.0,2026-02-21,1,Late-Night,True,1960.0
ORD0001830,U0080,R061,I00595,Tres Leches,1,210.0,2026-01-15,13,Lunch,False,210.0
ORD0001830,U0080,R061,I00594,Papad,1,80.0,2026-01-15,13,Lunch,False,290.0
ORD0001830,U0080,R061,I00600,Papdi Chaat,1,140.0,2026-01-15,13,Lunch,False,430.0
ORD0001831,U0080,R041,I00402,Filter Coffee,2,60.0,2024-09-27,12,Lunch,False,120.0
ORD0001831,U0080,R041,I00396,Paneer Tikka,1,170.0,2024-09-27,12,Lunch,False,290.0
ORD0001832,U0080,R059,I00572,Aloo Tikki,1,380.0,2024-12-12,14,Lunch,False,380.0
ORD0001832,U0080,R059,I00575,Red Velvet Cake,1,400.0,2024-12-12,14,Lunch,False,780.0
ORD0001832,U0080,R059,I00581,Chicken Lollipop,1,220.0,2024-12-12,14,Lunch,False,1000.0
ORD0001833,U0080,R022,I00211,Waffles,1,440.0,2024-12-13,12,Lunch,False,440.0
ORD0001833,U0080,R022,I00209,Cheese Balls,1,320.0,2024-12-13,12,Lunch,False,760.0
ORD0001833,U0080,R022,I00214,Mango Cheesecake,1,350.0,2024-12-13,12,Lunch,False,1110.0
ORD0001833,U0080,R022,I00210,Banana Split,1,170.0,2024-12-13,12,Lunch,False,1280.0
ORD0001834,U0080,R062,I00606,Chocolate Fondue,1,330.0,2025-01-24,7,Breakfast,True,330.0
ORD0001834,U0080,R062,I00611,Red Velvet Cake,1,440.0,2025-01-24,7,Breakfast,True,770.0
ORD0001835,U0080,R065,I00640,ABC Juice,1,300.0,2026-02-09,17,Tea-Time,False,300.0
ORD0001835,U0080,R065,I00638,Cold Coffee,1,50.0,2026-02-09,17,Tea-Time,False,350.0
ORD0001835,U0080,R065,I00639,Panna Cotta,1,370.0,2026-02-09,17,Tea-Time,False,720.0
ORD0001836,U0080,R053,I00514,Warm Milk,2,110.0,2024-05-15,13,Lunch,True,220.0
ORD0001836,U0080,R053,I00518,Gola,1,160.0,2024-05-15,13,Lunch,True,380.0
ORD0001836,U0080,R053,I00521,Chocolate Fondue,1,240.0,2024-05-15,13,Lunch,True,620.0
ORD0001837,U0080,R053,I00516,Veg Manchurian,2,370.0,2025-01-07,1,Late-Night,False,740.0
ORD0001837,U0080,R053,I00520,Soufflé,1,300.0,2025-01-07,1,Late-Night,False,1040.0
ORD0001837,U0080,R053,I00517,Mawa Jalebi,2,250.0,2025-01-07,1,Late-Night,False,1540.0
ORD0001837,U0080,R053,I00512,Waffles,1,490.0,2025-01-07,1,Late-Night,False,2030.0
ORD0001838,U0080,R023,I00222,Filter Coffee,1,100.0,2024-12-11,13,Lunch,False,100.0
ORD0001838,U0080,R023,I00217,Hot Chocolate,1,100.0,2024-12-11,13,Lunch,False,200.0
ORD0001838,U0080,R023,I00221,Coconut Chutney,1,170.0,2024-12-11,13,Lunch,False,370.0
ORD0001838,U0080,R023,I00215,Raita,1,100.0,2024-12-11,13,Lunch,False,470.0
ORD0001839,U0080,R029,I00283,Chicken Shawarma,2,520.0,2024-04-02,15,Lunch,True,1040.0
ORD0001839,U0080,R029,I00276,Brownie,1,220.0,2024-04-02,15,Lunch,True,1260.0
ORD0001840,U0080,R039,I00376,Coca-Cola,1,150.0,2025-12-18,22,Dinner,False,150.0
ORD0001840,U0080,R039,I00383,Onion Raita,1,110.0,2025-12-18,22,Dinner,False,260.0
ORD0001840,U0080,R039,I00380,Cold Lassi,1,70.0,2025-12-18,22,Dinner,False,330.0
ORD0001841,U0080,R007,I00069,Garlic Naan,1,120.0,2025-08-13,20,Dinner,False,120.0
ORD0001841,U0080,R007,I00066,Honey Chilli Potato,1,150.0,2025-08-13,20,Dinner,False,270.0
ORD0001841,U0080,R007,I00061,Chicken Shawarma,1,250.0,2025-08-13,20,Dinner,False,520.0
ORD0001842,U0080,R057,I00558,Paneer Biryani,1,410.0,2025-02-08,19,Dinner,True,410.0
ORD0001842,U0080,R057,I00554,Lamb Biryani,1,220.0,2025-02-08,19,Dinner,True,630.0
ORD0001842,U0080,R057,I00561,Prawn Biryani,1,390.0,2025-02-08,19,Dinner,True,1020.0
ORD0001843,U0080,R048,I00470,Kung Pao Chicken,1,310.0,2024-03-06,19,Dinner,True,310.0
ORD0001843,U0080,R048,I00466,Lime Soda,1,130.0,2024-03-06,19,Dinner,True,440.0
ORD0001844,U0080,R059,I00574,Crème Brûlée,1,380.0,2025-08-15,15,Lunch,False,380.0
ORD0001844,U0080,R059,I00579,Pancakes,1,350.0,2025-08-15,15,Lunch,False,730.0
ORD0001845,U0080,R065,I00634,Poha,1,430.0,2025-02-08,14,Lunch,False,430.0
ORD0001845,U0080,R065,I00636,Tender Coconut Water,1,150.0,2025-02-08,14,Lunch,False,580.0
ORD0001845,U0080,R065,I00638,Cold Coffee,1,50.0,2025-02-08,14,Lunch,False,630.0
ORD0001845,U0080,R065,I00640,ABC Juice,1,300.0,2025-02-08,14,Lunch,False,930.0
ORD0001846,U0080,R059,I00575,Red Velvet Cake,1,400.0,2026-01-12,20,Dinner,True,400.0
ORD0001846,U0080,R059,I00572,Aloo Tikki,1,380.0,2026-01-12,20,Dinner,True,780.0
ORD0001847,U0080,R062,I00606,Chocolate Fondue,1,330.0,2025-09-05,15,Lunch,True,330.0
ORD0001847,U0080,R062,I00608,Tiramisu,2,370.0,2025-09-05,15,Lunch,True,1070.0
ORD0001847,U0080,R062,I00604,Waffles,1,370.0,2025-09-05,15,Lunch,True,1440.0
ORD0001847,U0080,R062,I00611,Red Velvet Cake,2,440.0,2025-09-05,15,Lunch,True,2320.0
ORD0001848,U0080,R065,I00640,ABC Juice,1,300.0,2024-06-20,17,Tea-Time,True,300.0
ORD0001848,U0080,R065,I00641,Tres Leches,1,150.0,2024-06-20,17,Tea-Time,True,450.0
ORD0001848,U0080,R065,I00636,Tender Coconut Water,1,150.0,2024-06-20,17,Tea-Time,True,600.0
ORD0001848,U0080,R065,I00637,Ragda Pattice,2,160.0,2024-06-20,17,Tea-Time,True,920.0
ORD0001848,U0080,R065,I00639,Panna Cotta,2,370.0,2024-06-20,17,Tea-Time,True,1660.0
ORD0001849,U0080,R065,I00639,Panna Cotta,1,370.0,2025-10-11,21,Dinner,True,370.0
ORD0001849,U0080,R065,I00636,Tender Coconut Water,1,150.0,2025-10-11,21,Dinner,True,520.0
ORD0001849,U0080,R065,I00640,ABC Juice,1,300.0,2025-10-11,21,Dinner,True,820.0
ORD0001849,U0080,R065,I00638,Cold Coffee,1,50.0,2025-10-11,21,Dinner,True,870.0
ORD0001850,U0080,R062,I00604,Waffles,1,370.0,2024-10-31,12,Lunch,False,370.0
ORD0001850,U0080,R062,I00610,Pav Bhaji,1,250.0,2024-10-31,12,Lunch,False,620.0
ORD0001850,U0080,R062,I00605,Panna Cotta,1,430.0,2024-10-31,12,Lunch,False,1050.0
ORD0001851,U0080,R066,I00642,Panna Cotta,1,370.0,2025-08-09,2,Late-Night,False,370.0
ORD0001851,U0080,R066,I00646,Cold Brew Coffee,1,310.0,2025-08-09,2,Late-Night,False,680.0
ORD0001851,U0080,R066,I00643,Vanilla Shake,1,70.0,2025-08-09,2,Late-Night,False,750.0
ORD0001852,U0080,R022,I00209,Cheese Balls,1,320.0,2026-01-13,20,Dinner,False,320.0
ORD0001852,U0080,R022,I00214,Mango Cheesecake,1,350.0,2026-01-13,20,Dinner,False,670.0
ORD0001852,U0080,R022,I00212,Dip Sauces,1,180.0,2026-01-13,20,Dinner,False,850.0
ORD0001853,U0080,R041,I00400,Vanilla Shake,1,70.0,2025-03-15,17,Tea-Time,False,70.0
ORD0001853,U0080,R041,I00396,Paneer Tikka,2,170.0,2025-03-15,17,Tea-Time,False,410.0
ORD0001853,U0080,R041,I00394,Kiwi Smoothie,1,490.0,2025-03-15,17,Tea-Time,False,900.0
ORD0001853,U0080,R041,I00397,Chocolate Fondue,1,370.0,2025-03-15,17,Tea-Time,False,1270.0
ORD0001854,U0080,R017,I00162,Pongal,2,430.0,2024-12-16,16,Tea-Time,False,860.0
ORD0001854,U0080,R017,I00161,Mysore Pak,1,140.0,2024-12-16,16,Tea-Time,False,1000.0
ORD0001854,U0080,R017,I00167,Idli Sambar,2,150.0,2024-12-16,16,Tea-Time,False,1300.0
ORD0001854,U0080,R017,I00164,Rasam,1,150.0,2024-12-16,16,Tea-Time,False,1450.0
ORD0001854,U0080,R017,I00170,Green Tea,1,270.0,2024-12-16,16,Tea-Time,False,1720.0
ORD0001855,U0080,R011,I00101,Green Chutney,1,50.0,2025-06-23,1,Late-Night,True,50.0
ORD0001855,U0080,R011,I00103,Aloo Tikki,1,340.0,2025-06-23,1,Late-Night,True,390.0
ORD0001856,U0080,R066,I00642,Panna Cotta,1,370.0,2024-07-04,21,Dinner,False,370.0
ORD0001856,U0080,R066,I00644,Waffles,1,340.0,2024-07-04,21,Dinner,False,710.0
ORD0001856,U0080,R066,I00651,Margherita Pizza,2,200.0,2024-07-04,21,Dinner,False,1110.0
ORD0001857,U0080,R062,I00608,Tiramisu,1,370.0,2025-05-22,7,Breakfast,False,370.0
ORD0001857,U0080,R062,I00607,Warm Milk,1,100.0,2025-05-22,7,Breakfast,False,470.0
ORD0001857,U0080,R062,I00604,Waffles,1,370.0,2025-05-22,7,Breakfast,False,840.0
ORD0001857,U0080,R062,I00610,Pav Bhaji,1,250.0,2025-05-22,7,Breakfast,False,1090.0
ORD0001858,U0080,R065,I00636,Tender Coconut Water,1,150.0,2026-03-01,16,Tea-Time,False,150.0
ORD0001858,U0080,R065,I00638,Cold Coffee,1,50.0,2026-03-01,16,Tea-Time,False,200.0
ORD0001858,U0080,R065,I00640,ABC Juice,1,300.0,2026-03-01,16,Tea-Time,False,500.0
ORD0001859,U0080,R003,I00029,Kacchi Biryani,1,250.0,2024-03-02,15,Lunch,False,250.0
ORD0001859,U0080,R003,I00030,Mixed Pickle,1,70.0,2024-03-02,15,Lunch,False,320.0
ORD0001859,U0080,R003,I00024,Rajma Chawal,2,190.0,2024-03-02,15,Lunch,False,700.0
ORD0001859,U0080,R003,I00028,Seviyan Kheer,1,190.0,2024-03-02,15,Lunch,False,890.0
ORD0001860,U0081,R030,I00291,Dragon Chicken,1,190.0,2025-08-29,19,Dinner,False,190.0
ORD0001861,U0081,R035,I00343,Malai Kofta,1,190.0,2024-04-04,15,Lunch,True,190.0
ORD0001861,U0081,R035,I00334,Aloo Gobi,1,490.0,2024-04-04,15,Lunch,True,680.0
ORD0001861,U0081,R035,I00338,Hara Bhara Kebab,1,260.0,2024-04-04,15,Lunch,True,940.0
ORD0001861,U0081,R035,I00337,Lassi,1,110.0,2024-04-04,15,Lunch,True,1050.0
ORD0001862,U0081,R038,I00366,Paneer Tikka Masala,1,270.0,2025-04-20,14,Lunch,True,270.0
ORD0001862,U0081,R038,I00372,Mango Lassi,1,100.0,2025-04-20,14,Lunch,True,370.0
ORD0001862,U0081,R038,I00365,Mosambi Juice,1,200.0,2025-04-20,14,Lunch,True,570.0
ORD0001863,U0081,R044,I00429,McAloo Tikki,1,370.0,2024-11-20,19,Dinner,False,370.0
ORD0001863,U0081,R044,I00425,Fried Ice Cream,1,150.0,2024-11-20,19,Dinner,False,520.0
ORD0001864,U0082,R078,I00763,Poha,1,480.0,2025-07-13,9,Breakfast,True,480.0
ORD0001864,U0082,R078,I00765,Matka Kulfi,1,230.0,2025-07-13,9,Breakfast,True,710.0
ORD0001865,U0082,R053,I00520,Soufflé,1,300.0,2024-10-09,14,Lunch,False,300.0
ORD0001865,U0082,R053,I00521,Chocolate Fondue,1,240.0,2024-10-09,14,Lunch,False,540.0
ORD0001865,U0082,R053,I00517,Mawa Jalebi,1,250.0,2024-10-09,14,Lunch,False,790.0
ORD0001866,U0082,R032,I00312,Rumali Roti,1,50.0,2025-02-12,14,Lunch,False,50.0
ORD0001866,U0082,R032,I00311,Dahi Puri,2,420.0,2025-02-12,14,Lunch,False,890.0
ORD0001866,U0082,R032,I00305,Pani Puri Shots,2,250.0,2025-02-12,14,Lunch,False,1390.0
ORD0001867,U0082,R061,I00600,Papdi Chaat,1,140.0,2025-02-21,19,Dinner,True,140.0
ORD0001867,U0082,R061,I00595,Tres Leches,1,210.0,2025-02-21,19,Dinner,True,350.0
ORD0001867,U0082,R061,I00599,Aloo Chaat,1,100.0,2025-02-21,19,Dinner,True,450.0
ORD0001867,U0082,R061,I00592,Kulfi Falooda,1,230.0,2025-02-21,19,Dinner,True,680.0
ORD0001868,U0082,R078,I00763,Poha,2,480.0,2025-12-14,12,Lunch,False,960.0
ORD0001868,U0082,R078,I00760,Papdi Chaat,2,270.0,2025-12-14,12,Lunch,False,1500.0
ORD0001868,U0082,R078,I00766,Uttapam,1,560.0,2025-12-14,12,Lunch,False,2060.0
ORD0001868,U0082,R078,I00761,Vanilla Shake,1,80.0,2025-12-14,12,Lunch,False,2140.0
ORD0001869,U0082,R023,I00217,Hot Chocolate,2,100.0,2025-08-03,12,Lunch,False,200.0
ORD0001869,U0082,R023,I00221,Coconut Chutney,1,170.0,2025-08-03,12,Lunch,False,370.0
ORD0001870,U0082,R008,I00074,Paneer 65,1,160.0,2024-09-02,12,Lunch,False,160.0
ORD0001870,U0082,R008,I00076,Gobi 65,1,230.0,2024-09-02,12,Lunch,False,390.0
ORD0001870,U0082,R008,I00077,Panagam,1,110.0,2024-09-02,12,Lunch,False,500.0
ORD0001870,U0082,R008,I00073,Onion Raita,1,170.0,2024-09-02,12,Lunch,False,670.0
ORD0001870,U0082,R008,I00072,Cold Coffee,1,50.0,2024-09-02,12,Lunch,False,720.0
ORD0001871,U0082,R074,I00723,Nannari Sarbat,1,80.0,2024-07-21,0,Late-Night,False,80.0
ORD0001871,U0082,R074,I00729,Sev,1,90.0,2024-07-21,0,Late-Night,False,170.0
ORD0001871,U0082,R074,I00725,Chocolate Fondue,2,480.0,2024-07-21,0,Late-Night,False,1130.0
ORD0001871,U0082,R074,I00726,Poha,1,470.0,2024-07-21,0,Late-Night,False,1600.0
ORD0001872,U0082,R054,I00523,Mawa Jalebi,1,110.0,2025-05-03,19,Dinner,True,110.0
ORD0001872,U0082,R054,I00525,Samosa,1,520.0,2025-05-03,19,Dinner,True,630.0
ORD0001872,U0082,R054,I00522,Nimbu Pani,1,70.0,2025-05-03,19,Dinner,True,700.0
ORD0001872,U0082,R054,I00530,Aam Panna,1,110.0,2025-05-03,19,Dinner,True,810.0
ORD0001872,U0082,R054,I00527,Poha,1,310.0,2025-05-03,19,Dinner,True,1120.0
ORD0001873,U0082,R012,I00118,Kokum Sharbat,1,120.0,2026-01-21,14,Lunch,True,120.0
ORD0001873,U0082,R012,I00120,Mixed Pickle,1,70.0,2026-01-21,14,Lunch,True,190.0
ORD0001874,U0082,R012,I00115,Masala Chaas,2,130.0,2024-06-08,15,Lunch,False,260.0
ORD0001874,U0082,R012,I00117,Keema Samosa,1,260.0,2024-06-08,15,Lunch,False,520.0
ORD0001874,U0082,R012,I00120,Mixed Pickle,1,70.0,2024-06-08,15,Lunch,False,590.0
ORD0001874,U0082,R012,I00119,Ragda Pattice,1,220.0,2024-06-08,15,Lunch,False,810.0
ORD0001875,U0083,R056,I00546,Garlic Bread,1,70.0,2025-04-23,21,Dinner,False,70.0
ORD0001875,U0083,R056,I00549,Kiwi Smoothie,2,460.0,2025-04-23,21,Dinner,False,990.0
ORD0001876,U0083,R072,I00701,Cheese Balls,1,260.0,2024-06-27,13,Lunch,False,260.0
ORD0001876,U0083,R072,I00704,Iced Tea,1,50.0,2024-06-27,13,Lunch,False,310.0
ORD0001876,U0083,R072,I00702,Sol Kadhi,1,90.0,2024-06-27,13,Lunch,False,400.0
ORD0001876,U0083,R072,I00707,Mountain Dew,1,100.0,2024-06-27,13,Lunch,False,500.0
ORD0001877,U0083,R076,I00740,Cheese Balls,1,330.0,2024-05-14,23,Late-Night,False,330.0
ORD0001877,U0083,R076,I00745,Jaljeera,1,140.0,2024-05-14,23,Late-Night,False,470.0
ORD0001877,U0083,R076,I00744,Dragon Chicken,1,290.0,2024-05-14,23,Late-Night,False,760.0
ORD0001877,U0083,R076,I00741,Crispy Corn,2,110.0,2024-05-14,23,Late-Night,False,980.0
ORD0001878,U0083,R076,I00741,Crispy Corn,1,110.0,2024-08-30,0,Late-Night,False,110.0
ORD0001878,U0083,R076,I00744,Dragon Chicken,1,290.0,2024-08-30,0,Late-Night,False,400.0
ORD0001879,U0083,R046,I00453,Papad,1,120.0,2025-01-14,0,Late-Night,True,120.0
ORD0001879,U0083,R046,I00446,Pani Puri Shots,1,210.0,2025-01-14,0,Late-Night,True,330.0
ORD0001879,U0083,R046,I00447,Oreo McFlurry,1,220.0,2025-01-14,0,Late-Night,True,550.0
ORD0001879,U0083,R046,I00451,Sugarcane Juice,1,370.0,2025-01-14,0,Late-Night,True,920.0
ORD0001879,U0083,R046,I00445,Ranch Sauce,1,120.0,2025-01-14,0,Late-Night,True,1040.0
ORD0001880,U0083,R076,I00747,French Fries,1,240.0,2026-02-26,13,Lunch,True,240.0
ORD0001880,U0083,R076,I00744,Dragon Chicken,1,290.0,2026-02-26,13,Lunch,True,530.0
ORD0001881,U0083,R075,I00735,Donut,1,150.0,2024-03-11,14,Lunch,True,150.0
ORD0001881,U0083,R075,I00732,Matcha Latte,1,420.0,2024-03-11,14,Lunch,True,570.0
ORD0001881,U0083,R075,I00737,Choco Lava Cake,1,260.0,2024-03-11,14,Lunch,True,830.0
ORD0001882,U0083,R072,I00708,Margherita Pizza,1,390.0,2025-10-21,22,Dinner,False,390.0
ORD0001882,U0083,R072,I00707,Mountain Dew,1,100.0,2025-10-21,22,Dinner,False,490.0
ORD0001882,U0083,R072,I00706,Potato Wedges,1,260.0,2025-10-21,22,Dinner,False,750.0
ORD0001883,U0083,R076,I00745,Jaljeera,1,140.0,2025-03-27,14,Lunch,True,140.0
ORD0001883,U0083,R076,I00742,Spring Rolls,1,190.0,2025-03-27,14,Lunch,True,330.0
ORD0001883,U0083,R076,I00744,Dragon Chicken,2,290.0,2025-03-27,14,Lunch,True,910.0
ORD0001883,U0083,R076,I00747,French Fries,1,240.0,2025-03-27,14,Lunch,True,1150.0
ORD0001884,U0083,R014,I00133,Lime Soda,1,50.0,2026-01-16,20,Dinner,False,50.0
ORD0001884,U0083,R014,I00137,Iced Tea,1,90.0,2026-01-16,20,Dinner,False,140.0
ORD0001884,U0083,R014,I00139,Oreo McFlurry,1,270.0,2026-01-16,20,Dinner,False,410.0
ORD0001884,U0083,R014,I00134,Lotus Stem Chips,1,100.0,2026-01-16,20,Dinner,False,510.0
ORD0001885,U0083,R058,I00562,Chicken Shawarma,1,510.0,2025-01-17,15,Lunch,False,510.0
ORD0001885,U0083,R058,I00567,Grilled Sandwich,1,310.0,2025-01-17,15,Lunch,False,820.0
ORD0001886,U0083,R076,I00743,Mountain Dew,1,130.0,2025-03-28,12,Lunch,False,130.0
ORD0001886,U0083,R076,I00745,Jaljeera,2,140.0,2025-03-28,12,Lunch,False,410.0
ORD0001886,U0083,R076,I00749,Lassi,1,60.0,2025-03-28,12,Lunch,False,470.0
ORD0001887,U0083,R021,I00200,Lime Soda,1,120.0,2024-08-06,10,Breakfast,False,120.0
ORD0001887,U0083,R021,I00203,Dip Sauces,1,140.0,2024-08-06,10,Breakfast,False,260.0
ORD0001888,U0083,R079,I00770,Mango Lassi,1,90.0,2025-07-01,22,Dinner,False,90.0
ORD0001888,U0083,R079,I00772,Kheer,1,120.0,2025-07-01,22,Dinner,False,210.0
ORD0001888,U0083,R079,I00776,Kulfi,2,230.0,2025-07-01,22,Dinner,False,670.0
ORD0001889,U0083,R003,I00029,Kacchi Biryani,1,250.0,2025-11-21,16,Tea-Time,False,250.0
ORD0001889,U0083,R003,I00021,Cold Coffee,2,70.0,2025-11-21,16,Tea-Time,False,390.0
ORD0001889,U0083,R003,I00022,Egg Biryani,1,340.0,2025-11-21,16,Tea-Time,False,730.0
ORD0001889,U0083,R003,I00030,Mixed Pickle,1,70.0,2025-11-21,16,Tea-Time,False,800.0
ORD0001890,U0083,R011,I00106,Sev Puri,1,570.0,2024-06-09,14,Lunch,False,570.0
ORD0001890,U0083,R011,I00102,Spring Rolls,1,170.0,2024-06-09,14,Lunch,False,740.0
ORD0001890,U0083,R011,I00108,Manchow Soup,1,170.0,2024-06-09,14,Lunch,False,910.0
ORD0001890,U0083,R011,I00103,Aloo Tikki,1,340.0,2024-06-09,14,Lunch,False,1250.0
ORD0001891,U0083,R048,I00469,Chicken Burger,1,310.0,2024-08-05,21,Dinner,False,310.0
ORD0001891,U0083,R048,I00468,Sundae,1,310.0,2024-08-05,21,Dinner,False,620.0
ORD0001891,U0083,R048,I00464,Reshmi Kebab,1,150.0,2024-08-05,21,Dinner,False,770.0
ORD0001891,U0083,R048,I00472,French Fries,1,290.0,2024-08-05,21,Dinner,False,1060.0
ORD0001892,U0083,R014,I00132,Mountain Dew,1,160.0,2025-07-06,19,Dinner,False,160.0
ORD0001892,U0083,R014,I00133,Lime Soda,1,50.0,2025-07-06,19,Dinner,False,210.0
ORD0001892,U0083,R014,I00138,7UP,1,90.0,2025-07-06,19,Dinner,False,300.0
ORD0001892,U0083,R014,I00136,Grilled Sandwich,1,560.0,2025-07-06,19,Dinner,False,860.0
ORD0001892,U0083,R014,I00137,Iced Tea,1,90.0,2025-07-06,19,Dinner,False,950.0
ORD0001893,U0083,R043,I00416,Ganne Ka Juice,1,50.0,2025-10-23,22,Dinner,False,50.0
ORD0001893,U0083,R043,I00423,Grilled Sandwich,1,410.0,2025-10-23,22,Dinner,False,460.0
ORD0001893,U0083,R043,I00414,Wonton Soup,1,80.0,2025-10-23,22,Dinner,False,540.0
ORD0001893,U0083,R043,I00417,Lemon Tea,1,50.0,2025-10-23,22,Dinner,False,590.0
ORD0001894,U0083,R053,I00520,Soufflé,1,300.0,2025-03-27,22,Dinner,False,300.0
ORD0001894,U0083,R053,I00513,Manchurian,1,390.0,2025-03-27,22,Dinner,False,690.0
ORD0001894,U0083,R053,I00518,Gola,1,160.0,2025-03-27,22,Dinner,False,850.0
ORD0001894,U0083,R053,I00516,Veg Manchurian,1,370.0,2025-03-27,22,Dinner,False,1220.0
ORD0001895,U0083,R021,I00203,Dip Sauces,1,140.0,2026-02-28,20,Dinner,False,140.0
ORD0001895,U0083,R021,I00204,Pepsi,1,100.0,2026-02-28,20,Dinner,False,240.0
ORD0001895,U0083,R021,I00199,McAloo Tikki,1,240.0,2026-02-28,20,Dinner,False,480.0
ORD0001895,U0083,R021,I00198,Warm Milk,1,60.0,2026-02-28,20,Dinner,False,540.0
ORD0001896,U0083,R069,I00672,Cheese Balls,2,110.0,2024-04-03,15,Lunch,False,220.0
ORD0001896,U0083,R069,I00674,Sambar,1,70.0,2024-04-03,15,Lunch,False,290.0
ORD0001896,U0083,R069,I00676,Jalapeno Poppers,2,310.0,2024-04-03,15,Lunch,False,910.0
ORD0001896,U0083,R069,I00678,Dahi Puri,1,190.0,2024-04-03,15,Lunch,False,1100.0
ORD0001897,U0083,R058,I00562,Chicken Shawarma,1,510.0,2025-05-18,22,Dinner,True,510.0
ORD0001897,U0083,R058,I00570,Mango Smoothie,1,40.0,2025-05-18,22,Dinner,True,550.0
ORD0001897,U0083,R058,I00567,Grilled Sandwich,1,310.0,2025-05-18,22,Dinner,True,860.0
ORD0001897,U0083,R058,I00566,McAloo Tikki,1,490.0,2025-05-18,22,Dinner,True,1350.0
ORD0001897,U0083,R058,I00571,Mountain Dew,1,90.0,2025-05-18,22,Dinner,True,1440.0
ORD0001898,U0083,R076,I00740,Cheese Balls,1,330.0,2024-05-27,19,Dinner,True,330.0
ORD0001898,U0083,R076,I00749,Lassi,1,60.0,2024-05-27,19,Dinner,True,390.0
ORD0001899,U0083,R012,I00117,Keema Samosa,1,260.0,2025-12-26,21,Dinner,False,260.0
